dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
pv109,Bond Yield Data,Price Volume,34,0.2997,,3.0,1.1,2022-12-01,pv109__fc34,reports/data_fields/all_scopes/variants/pv109__fc34.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv115,Trading Data,Price Volume,12,0.9315,0.9507,3.0,1.1,2022-09-01,pv115__fc12,reports/data_fields/all_scopes/variants/pv115__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv13,Relationship Data for Equity,Price Volume,165,0.7977,1.0,1.0,1.1,2025-11-01,pv13__fc165,reports/data_fields/all_scopes/variants/pv13__fc165.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv141,VWAP Tick Data,Price Volume,6,0.5,1.0,1.0,1.1,2022-12-01,pv141__fc6,reports/data_fields/all_scopes/variants/pv141__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv149,Holidays and Trading Hours Calendar,Price Volume,6,0.9906,0.9507,5.0,1.1,2026-03-01,pv149__fc6,reports/data_fields/all_scopes/variants/pv149__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv173,Corporate Bond Pricing Data,Price Volume,51,0.3916,1.0,4.0,1.1,2026-03-01,pv173__fc51,reports/data_fields/all_scopes/variants/pv173__fc51.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv20,Daily Spot and Cross Rate Data,Price Volume,1552,0.7787,1.0,3.0,1.1,2026-04-01,pv20__fc1552,reports/data_fields/all_scopes/variants/pv20__fc1552.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv29,Derived Industry Classification,Price Volume,199,0.7969,1.0,1.0,1.1,2026-04-01,pv29__fc199,reports/data_fields/all_scopes/variants/pv29__fc199.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv30,Alternate Industry Classification,Price Volume,833,0.7604,1.0,1.0,1.1,2026-04-01,pv30__fc833,reports/data_fields/all_scopes/variants/pv30__fc833.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv47,Specific Return Dataset,Price Volume,2,1.0,0.9507,2.0,1.1,2025-11-01,pv47__fc2,reports/data_fields/all_scopes/variants/pv47__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv48,US Market Index Data,Price Volume,147,0.5792,0.9507,4.0,1.1,2026-03-01,pv48__fc147,reports/data_fields/all_scopes/variants/pv48__fc147.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv52,Order Excecution Summary,Price Volume,176,0.9679,0.9354,3.0,1.1,2026-03-01,pv52__fc176,reports/data_fields/all_scopes/variants/pv52__fc176.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv53,Index Market Data,Price Volume,5,0.5,1.0,1.0,1.1,2022-12-01,pv53__fc5,reports/data_fields/all_scopes/variants/pv53__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv63,Order Book Dataset,Price Volume,16,0.9851,0.9507,3.0,1.1,2022-09-01,pv63__fc16,reports/data_fields/all_scopes/variants/pv63__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv64,Fund Holding Data,Price Volume,245,0.8192,1.0,3.0,1.1,2026-03-01,pv64__fc245,reports/data_fields/all_scopes/variants/pv64__fc245.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv73,Custom Relationship Data,Price Volume,69,0.4872,0.9507,5.0,1.1,2026-03-01,pv73__fc69,reports/data_fields/all_scopes/variants/pv73__fc69.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv87,Aggregated dataset,Price Volume,6666,0.5031,1.0,2.0,1.1,2023-07-01,pv87__fc6666,reports/data_fields/all_scopes/variants/pv87__fc6666.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv96,Corporate Action Dataset,Price Volume,32,0.5,1.0,3.0,1.1,2022-12-01,pv96__fc32,reports/data_fields/all_scopes/variants/pv96__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv98,Intraday Tick Data and Statistics,Price Volume,352,0.9966,1.0,3.0,1.1,2026-04-01,pv98__fc352,reports/data_fields/all_scopes/variants/pv98__fc352.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv_tech_indicators,Price Volume Technical Indicators,Model,56,1.0,0.9507,6.0,1.4,2026-03-01,pv_tech_indicators__fc56,reports/data_fields/all_scopes/variants/pv_tech_indicators__fc56.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,224,0.6582,1.0,7.0,1.4,2026-03-01,quant_factor_lib__fc224,reports/data_fields/all_scopes/variants/quant_factor_lib__fc224.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,16,0.9303,0.9258,1.0,1.2,2023-11-01,risk59__fc16,reports/data_fields/all_scopes/variants/risk59__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk60,Securities Lending Insight Data,Risk,5,1.0,0.9507,1.0,1.2,2026-03-01,risk60__fc5,reports/data_fields/all_scopes/variants/risk60__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk62,Beta Risk Factors,Risk,636,0.9988,1.0,1.0,1.2,2026-04-01,risk62__fc636,reports/data_fields/all_scopes/variants/risk62__fc636.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk65,ETF Risk Model Data,Risk,6,0.9743,0.9507,3.0,1.2,2022-12-01,risk65__fc6,reports/data_fields/all_scopes/variants/risk65__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk70,Multi-Factor Model,Risk,158,0.9971,1.0,1.0,1.2,2026-03-01,risk70__fc158,reports/data_fields/all_scopes/variants/risk70__fc158.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk72,Specific return of extended factors,Risk,3,0.6956,1.0,1.0,1.2,2022-10-01,risk72__fc3,reports/data_fields/all_scopes/variants/risk72__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk82,ETF Risk Data,Model,234,0.8277,1.0,3.0,1.4,2023-07-01,risk82__fc234,reports/data_fields/all_scopes/variants/risk82__fc234.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
search_interest,Rapid Search Interest Signals,Other,11,0.8233,1.0,3.0,1.5,2026-03-01,search_interest__fc11,reports/data_fields/all_scopes/variants/search_interest__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment1,Research Sentiment Data,Sentiment,19,0.5815,0.9507,2.0,1.4,2026-03-01,sentiment1__fc19,reports/data_fields/all_scopes/variants/sentiment1__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment21,AI Sentiment Score Data,Sentiment,258,0.9994,1.0,3.0,1.4,2025-11-01,sentiment21__fc258,reports/data_fields/all_scopes/variants/sentiment21__fc258.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment22,News Sentiment Scores,Sentiment,210,0.9996,1.0,4.0,1.4,2026-03-01,sentiment22__fc210,reports/data_fields/all_scopes/variants/sentiment22__fc210.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment23,Textual Sentiment Analysis Data,Sentiment,210,1.0,1.0,4.0,1.4,2025-11-01,sentiment23__fc210,reports/data_fields/all_scopes/variants/sentiment23__fc210.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment26,Website Popularity Ranking Dataset,Sentiment,36,0.8532,0.7218,3.0,1.4,2025-11-01,sentiment26__fc36,reports/data_fields/all_scopes/variants/sentiment26__fc36.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment27,Website Popularity Rankings,Sentiment,17,0.8873,1.0,2.0,1.4,2024-07-01,sentiment27__fc17,reports/data_fields/all_scopes/variants/sentiment27__fc17.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment7,Webpage Views  Data,Sentiment,45,0.0889,1.0,3.0,1.4,2026-03-01,sentiment7__fc45,reports/data_fields/all_scopes/variants/sentiment7__fc45.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
short_interest_pred,Short Interest Forecast Signals,Short Interest,10,0.9987,0.9507,4.0,1.1,2026-03-01,short_interest_pred__fc10,reports/data_fields/all_scopes/variants/short_interest_pred__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest24,Short Sale Circuit Breaker Data,Short Interest,1,0.2573,1.0,3.0,1.1,2024-07-01,shortinterest24__fc1,reports/data_fields/all_scopes/variants/shortinterest24__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest29,Group Short Sale Data,Short Interest,32,0.8838,0.9507,5.0,1.1,2026-03-01,shortinterest29__fc32,reports/data_fields/all_scopes/variants/shortinterest29__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest3,Securities Lending Files Data,Short Interest,31,1.0,0.9507,2.0,1.1,2026-03-01,shortinterest3__fc31,reports/data_fields/all_scopes/variants/shortinterest3__fc31.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest43,Short Sell Dataset,Short Interest,32,0.9994,0.9507,3.0,1.1,2026-03-01,shortinterest43__fc32,reports/data_fields/all_scopes/variants/shortinterest43__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest7,Short Selling Model,Model,16,0.9791,1.0,2.0,1.4,2022-07-01,shortinterest7__fc16,reports/data_fields/all_scopes/variants/shortinterest7__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
social_sent_score,Equity Social Sentiment Scores,Other,3,0.6397,0.3004,5.0,1.5,2026-03-01,social_sent_score__fc3,reports/data_fields/all_scopes/variants/social_sent_score__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia12,Sentiment Data for Equity,Social Media,18,0.9855,1.0,1.0,1.1,2025-12-01,socialmedia12__fc18,reports/data_fields/all_scopes/variants/socialmedia12__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia8,Social Media Data for Equity,Social Media,4,0.9999,1.0,1.0,1.1,2026-03-01,socialmedia8__fc4,reports/data_fields/all_scopes/variants/socialmedia8__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_cluster_dl,Deep Learning Stock Clusters,Other,4,0.5622,0.9507,7.0,1.5,2026-03-01,stock_cluster_dl__fc4,reports/data_fields/all_scopes/variants/stock_cluster_dl__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_search_trends,US Stock Search Trend Matrix,Other,12,0.7626,0.9507,5.0,1.5,2026-03-01,stock_search_trends__fc12,reports/data_fields/all_scopes/variants/stock_search_trends__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sustainable_profit,Sustainable Profitability Factor Library,Other,122,0.6172,0.9507,7.0,1.5,2026-03-01,sustainable_profit__fc122,reports/data_fields/all_scopes/variants/sustainable_profit__fc122.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
tech_chart_model,Technical Indicator Chart Prediction,Model,384,1.0,1.0,5.0,1.4,2026-03-01,tech_chart_model__fc384,reports/data_fields/all_scopes/variants/tech_chart_model__fc384.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
techindi_model,Deep Learning Technical Indicator Returns,Other,1830,0.973,0.9507,5.0,1.5,2026-03-01,techindi_model__fc1830,reports/data_fields/all_scopes/variants/techindi_model__fc1830.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
twitter_sentiment_l2,Twitter Sentiment Signal Aggregation,Social Media,95,0.979,0.9507,4.0,1.1,2026-03-01,twitter_sentiment_l2__fc95,reports/data_fields/all_scopes/variants/twitter_sentiment_l2__fc95.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,6,1.0,1.0,3.0,1.1,2026-03-01,univ1__fc6,reports/data_fields/all_scopes/variants/univ1__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ2,Universe Dataset,Price Volume,1,0.67,,3.0,1.1,2024-06-01,univ2__fc1,reports/data_fields/all_scopes/variants/univ2__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
us_equity_news,US Equity Quantitative News Sentiment,Other,8,0.9627,0.2426,5.0,1.5,2026-03-01,us_equity_news__fc8,reports/data_fields/all_scopes/variants/us_equity_news__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
us_short_sale,US Equity Short Sale Volume,Short Interest,4,1.0,1.0,5.0,1.1,2026-03-01,us_short_sale__fc4,reports/data_fields/all_scopes/variants/us_short_sale__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
web_traffic_engage,Web Traffic Engagement Signals,Other,105,0.433,0.5416,6.0,1.5,2026-03-01,web_traffic_engage__fc105,reports/data_fields/all_scopes/variants/web_traffic_engage__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
workforce_flow_skills,Global Workforce Flow and Skills Analytics,Other,26,0.5703,0.9507,6.0,1.5,2026-03-01,workforce_flow_skills__fc26,reports/data_fields/all_scopes/variants/workforce_flow_skills__fc26.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
