scope_key,dataset_id,dataset_name,category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,last_field_added,alpha_count,alpha_density,resource_count,forum_count,paper_count,dataset_page_url,scraped_at
IND_D1_TOP500,news36,News Analytics Data,News,43,0.7031,0.9507,3.0,1.4,2025-11-01,469,10.906977,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news36,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news38,News Analytic Model Data,News,44,0.8801,1.0,1.0,1.4,2025-11-01,2223,50.522727,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news38,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news46,Relevant News Analytics Data,News,44,0.8996,0.9507,2.0,1.4,2025-11-01,1559,35.431818,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news46,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news50,Web News Analytics Data,News,69,0.8706,0.9507,2.0,1.4,2025-11-01,1564,22.666667,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news50,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news52,Conference call data,News,24,0.291,0.9507,3.0,1.4,2025-11-01,456,19.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news52,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news59,Corporate Events Data,News,2,0.9783,0.9507,2.0,1.4,2025-11-01,163,81.500000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news59,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news79,Global Corporate News Analytics,News,34,0.9776,0.9507,2.0,1.4,2025-11-01,1109,32.617647,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news79,2026-07-17T14:13:02+00:00
IND_D1_TOP500,fundamental17,Direct Fundamental Data,Fundamental,350,0.8661,0.9507,1.0,1.3,2025-11-01,21645,61.842857,3,0,3,https://platform.worldquantbrain.com/data/data-sets/fundamental17,2026-07-17T14:13:02+00:00
IND_D1_TOP500,fundamental23,Fundamental Point in Time Data,Fundamental,39,0.8947,1.0,1.0,1.3,2025-11-01,3700,94.871795,8,0,8,https://platform.worldquantbrain.com/data/data-sets/fundamental23,2026-07-17T14:13:02+00:00
IND_D1_TOP500,fundamental90,"Governance, Accounting, Management, and Equality",Fundamental,65,0.7209,0.9507,2.0,1.3,2025-11-01,3784,58.215385,7,0,7,https://platform.worldquantbrain.com/data/data-sets/fundamental90,2026-07-17T14:13:02+00:00
IND_D1_TOP500,fundamental94,Aggregated Fundamental Data,Fundamental,38,0.9258,0.9507,1.0,1.3,2025-11-01,3379,88.921053,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental94,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model16,Fundamental Scores,Model,8,1.0,0.9507,2.0,1.3,2025-11-01,869,108.625000,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model16,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model176,Non-Financial Metric Models,Model,84,0.3977,0.9507,6.0,1.3,2025-11-01,107,1.273810,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model176,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model216,Analyst Revisions Model Data,Model,88,0.8223,0.7259,2.0,1.3,2025-11-01,2860,32.500000,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model216,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model238,SmartHoldings Model,Model,44,0.9827,0.9507,2.0,1.3,2025-11-01,12526,284.681818,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model238,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model26,Analyst Revisions,Model,667,0.7601,0.9507,1.0,1.3,2025-11-01,51286,76.890555,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model26,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model262,DNN prediction of fundamentals,Model,25,0.9009,1.0,2.0,1.3,2025-11-01,1684,67.360000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model262,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model30,EPS Estimate Model,Model,49,0.7677,1.0,2.0,1.3,2025-11-01,2812,57.387755,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model30,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model31,Earnings Quality Model,Model,132,0.8303,1.0,2.0,1.3,2025-11-01,5367,40.659091,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model31,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model313,Intangible Asset Factors,Model,3,0.6749,0.9507,4.0,1.3,2025-11-01,93,31.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model313,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model32,Price Momentum Model,Model,36,0.9696,0.9507,2.0,1.3,2025-11-01,5488,152.444444,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model32,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model33,Revenue Estimate Model,Model,32,0.7851,1.0,3.0,1.3,2025-11-01,1352,42.250000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model33,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model36,SmartRatios Model,Model,42,0.9801,0.9507,2.0,1.3,2025-11-01,1633,38.880952,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model36,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model37,Text Mining Data,Model,85,0.9288,0.9507,3.0,1.3,2025-11-01,1902,22.376471,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model37,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model38,Growth Valuation Model,Model,71,0.865,0.9507,1.0,1.3,2025-11-01,11169,157.309859,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model38,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model68,Risk-Alleviated Momentum Scores,Model,4,0.782,0.9507,4.0,1.3,2025-11-01,117,29.250000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model68,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model77,Analysts' Factor Model,Model,348,0.8495,1.0,2.0,1.3,2025-11-01,25217,72.462644,11,1,10,https://platform.worldquantbrain.com/data/data-sets/model77,2026-07-17T14:13:02+00:00
IND_D1_TOP500,sentiment21,AI Sentiment Score Data,Sentiment,105,0.9681,0.9507,2.0,1.3,2025-11-01,9437,89.876190,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment21,2026-07-17T14:13:02+00:00
IND_D1_TOP500,sentiment23,Textual Sentiment Analysis Data,Sentiment,105,0.7028,0.9507,3.0,1.3,2025-11-01,3338,31.790476,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment23,2026-07-17T14:13:02+00:00
IND_D1_TOP500,sentiment26,Website Popularity Ranking Dataset,Sentiment,18,0.5318,0.7202,3.0,1.3,2025-11-01,1348,74.888889,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment26,2026-07-17T14:13:02+00:00
IND_D1_TOP500,earnings3,Earnings Date Data,Earnings,8,0.7907,0.9507,1.0,1.2,2025-11-01,6289,786.125000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings3,2026-07-17T14:13:02+00:00
IND_D1_TOP500,earnings6,International Findings Data,Earnings,20,0.3567,0.6621,2.0,1.2,2025-11-01,542,27.100000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings6,2026-07-17T14:13:02+00:00
IND_D1_TOP500,option30,Equity Option Data,Option,12,0.3629,0.9507,3.0,1.2,2025-11-01,398,33.166667,0,0,0,https://platform.worldquantbrain.com/data/data-sets/option30,2026-07-17T14:13:02+00:00
IND_D1_TOP500,pv106,Microstructure Spread Data,Price Volume,23,0.9941,1.0,1.0,1.1,2025-11-01,1696,73.739130,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv106,2026-07-17T14:13:02+00:00
IND_D1_TOP500,pv13,Relationship Data for Equity,Price Volume,37,0.6681,1.0,2.0,1.1,2025-11-01,950,25.675676,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv13,2026-07-17T14:13:02+00:00
IND_D1_TOP500,pv30,Alternate Industry Classification,Price Volume,675,0.9805,0.9507,2.0,1.1,2025-11-01,3699,5.480000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv30,2026-07-17T14:13:02+00:00
IND_D1_TOP500,pv47,Specific Return Dataset,Price Volume,3,0.9997,0.9507,1.0,1.1,2025-11-01,2723,907.666667,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv47,2026-07-17T14:13:02+00:00
IND_D1_TOP500,univ1,Universe Dataset,Price Volume,1,0.0,,7.0,1.1,2025-11-01,0,0.000000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/univ1,2026-07-17T14:13:02+00:00
IND_D1_TOP500,acquisition_model,Corporate Acquisition Likelihood Model,Other,15,0.965,0.9507,5.0,1.5,2026-03-01,121,8.066667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/acquisition_model,2026-07-17T14:13:02+00:00
IND_D1_TOP500,ai_news_scores,AI News Sentiment Scores,Other,105,0.693,0.9255,6.0,1.5,2026-03-01,113,1.076190,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ai_news_scores,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst4,Analyst Estimate Data for Equity,Analyst,247,0.7819,1.0,1.0,1.5,2026-03-01,37716,152.696356,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst4,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst_base_ref,Analyst Estimates Base Reference,Analyst,14,0.8069,0.9507,4.0,1.5,2026-03-01,117,8.357143,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_base_ref,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst_consensus,Standardized Analyst Consensus Forecasts,Analyst,2351,0.761,1.0,4.0,1.5,2026-03-01,929,0.395151,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_consensus,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst_factor_signals,Global Analyst Factor Signals,Analyst,58,0.6109,0.9507,3.0,1.5,2026-03-01,580,10.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_factor_signals,2026-07-17T14:13:02+00:00
IND_D1_TOP500,ml_factor_proj,Machine Learning Factor Projections,Other,333,1.0,0.9507,4.0,1.5,2026-03-01,1123,3.372372,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ml_factor_proj,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.6715,1.0,6.0,1.5,2026-03-01,32,1.391304,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news_sentiment_nlp,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news17,PR Edition Data,News,24,0.6974,0.9507,2.0,1.4,2026-03-01,503,20.958333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news17,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news21,Macro Economic Event Data,News,36,0.2983,0.9507,2.0,1.4,2026-03-01,1090,30.277778,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news21,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news29,Significant Developments Data,News,12,0.9724,0.9507,3.0,1.4,2026-03-01,226,18.833333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news29,2026-07-17T14:13:02+00:00
IND_D1_TOP500,ai_factor_transfer,AI Enhanced Equity Factor Transfer,Model,20,0.9684,0.9507,3.0,1.3,2026-03-01,336,16.800000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ai_factor_transfer,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst_earnings_ibes,Global Analyst Earnings Forecasts,Model,28,0.9965,0.9507,3.0,1.3,2026-03-01,404,14.428571,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_earnings_ibes,2026-07-17T14:13:02+00:00
IND_D1_TOP500,analyst_revision_horizons,Multi Horizon Analyst Revision Signals,Model,1026,0.7819,1.0,5.0,1.3,2026-03-01,2049,1.997076,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_revision_horizons,2026-07-17T14:13:02+00:00
IND_D1_TOP500,behavioral_signals,Behavioral Finance Signal Factors,Model,7,0.8336,0.9507,5.0,1.3,2026-03-01,47,6.714286,1,1,0,https://platform.worldquantbrain.com/data/data-sets/behavioral_signals,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model28,Structural Credit Risk Model,Model,114,0.9699,1.0,2.0,1.3,2026-03-01,3181,27.903509,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model28,2026-07-17T14:13:02+00:00
IND_D1_TOP500,model29,EBITDA Estimate Model,Model,91,0.7187,1.0,3.0,1.3,2026-03-01,1675,18.406593,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model29,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.9368,0.9507,4.0,1.3,2026-03-01,363,15.782609,0,0,0,https://platform.worldquantbrain.com/data/data-sets/news_sentiment_transfer,2026-07-17T14:13:02+00:00
IND_D1_TOP500,predictive_starmine,Predictive Analyst-Company Signal Set,Model,638,0.925,1.0,4.0,1.3,2026-03-01,1240,1.943574,1,1,0,https://platform.worldquantbrain.com/data/data-sets/predictive_starmine,2026-07-17T14:13:02+00:00
IND_D1_TOP500,quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,32,0.8335,0.3924,6.0,1.3,2026-03-01,24,0.750000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/quant_factor_lib,2026-07-17T14:13:02+00:00
IND_D1_TOP500,intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,582,0.9835,0.9507,3.0,1.1,2026-03-01,666,1.144330,0,0,0,https://platform.worldquantbrain.com/data/data-sets/intraday_pv_feats,2026-07-17T14:13:02+00:00
IND_D1_TOP500,risk70,Multi-Factor Model,Risk,35,1.0,1.0,1.0,1.0,2026-03-01,2632,75.200000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk70,2026-07-17T14:13:02+00:00
IND_D1_TOP500,event_relation,Text-Based Event Relationship Analysis,Other,3,0.4236,0.9507,6.0,1.5,2026-04-01,11,3.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/event_relation,2026-07-17T14:13:02+00:00
IND_D1_TOP500,mmp_nlp_sentiment,Multilingual NLP News Sentiment Signals,Other,521,0.9593,1.0,5.0,1.5,2026-04-01,589,1.130518,1,1,0,https://platform.worldquantbrain.com/data/data-sets/mmp_nlp_sentiment,2026-07-17T14:13:02+00:00
IND_D1_TOP500,news7,Real Time News Feed Data,News,33,0.8499,1.0,2.0,1.4,2026-04-01,1972,59.757576,4,1,3,https://platform.worldquantbrain.com/data/data-sets/news7,2026-07-17T14:13:02+00:00
IND_D1_TOP500,global_seasonal_model,Global Seasonal Regime Return Signals,Model,8,0.996,1.0,4.0,1.3,2026-04-01,125,15.625000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/global_seasonal_model,2026-07-17T14:13:02+00:00
IND_D1_TOP500,pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,232674,9694.750000,19,1,18,https://platform.worldquantbrain.com/data/data-sets/pv1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other17,Flow into Equities Data,Other,4,0.9237,0.9507,3.0,1.5,2022-05-01,124,31.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other17,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model12,Stock Selection Model,Model,5,0.9966,0.9507,2.0,1.4,2022-05-01,18,3.600000,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model12,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model51,Systematic Risk Metrics,Model,16,0.9626,0.9507,1.0,1.4,2022-05-01,2506,156.625000,4,1,3,https://platform.worldquantbrain.com/data/data-sets/model51,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option8,Volatility Data,Option,64,0.9698,0.9507,1.0,1.3,2022-05-01,10380,162.187500,1,0,1,https://platform.worldquantbrain.com/data/data-sets/option8,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option9,Options Analytics,Option,74,0.9817,0.9507,1.0,1.3,2022-05-01,3141,42.445946,3,0,3,https://platform.worldquantbrain.com/data/data-sets/option9,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst7,Broker Estimates,Analyst,1317,0.5,1.0,1.0,1.2,2022-05-01,1952,1.482156,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental13,Comprehensive Fundamentals Dataset,Fundamental,87,0.7575,1.0,1.0,1.1,2022-05-01,250,2.873563,2,0,2,https://platform.worldquantbrain.com/data/data-sets/fundamental13,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental28,Global Fundamental Data,Fundamental,2209,0.5,1.0,2.0,1.1,2022-05-01,472,0.213671,3,0,3,https://platform.worldquantbrain.com/data/data-sets/fundamental28,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other33,Qualitative Alpha Model Data,Model,51,0.6169,1.0,3.0,1.4,2022-07-01,6,0.117647,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other33,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,shortinterest7,Short Selling Model,Model,16,0.9791,1.0,2.0,1.4,2022-07-01,58,3.625000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/shortinterest7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst21,Indicators of Interest Data,Analyst,16,0.9588,0.9006,3.0,1.2,2022-07-01,70,4.375000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst21,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news3,Dow Jones News Analytics Data,News,19,0.9609,0.9507,1.0,1.2,2022-07-01,23,1.210526,4,1,3,https://platform.worldquantbrain.com/data/data-sets/news3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other7,Archive News Data,News,10,0.9957,1.0,2.0,1.2,2022-07-01,4,0.400000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental22,Environmental and Social Governance Data,Fundamental,14,0.7233,0.9507,5.0,1.1,2022-07-01,22,1.571429,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental22,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other460,Predictive data using Deep Learning models,Model,2038,1.0,1.0,3.0,1.4,2022-09-01,857,0.420510,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other460,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings2,Financial Event Calendar Data,Earnings,12,0.6704,1.0,1.0,1.3,2022-09-01,172,14.333333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings2,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,Fundamental,886,0.5,1.0,1.0,1.1,2022-09-01,31067,35.064334,16,0,16,https://platform.worldquantbrain.com/data/data-sets/fundamental6,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other466,Aggregated Fundamental Data ,Fundamental,565,0.8273,1.0,2.0,1.1,2022-09-01,373,0.660177,0,0,0,https://platform.worldquantbrain.com/data/data-sets/other466,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv115,Trading Data,Price Volume,12,0.9315,0.9507,3.0,1.1,2022-09-01,7,0.583333,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv115,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv63,Order Book Dataset,Price Volume,16,0.9851,0.9507,3.0,1.1,2022-09-01,2,0.125000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv63,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other327,Sensitivity to Interest Rates Model,Other,3,0.7894,0.9507,4.0,1.5,2022-10-01,14,4.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other327,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental65,Factor Ratios and its Rank Model,Model,1155,0.8094,1.0,2.0,1.4,2022-10-01,1181,1.022511,2,1,1,https://platform.worldquantbrain.com/data/data-sets/fundamental65,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model113,ML/AI-Estimates for Research Indicators,Model,48,0.827,0.9507,3.0,1.4,2022-10-01,76,1.583333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model113,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model139,Inflation based stock selection model,Model,4,0.8472,0.9507,2.0,1.4,2022-10-01,22,5.500000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model139,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model140,Sensitivity to the Inflation Change,Model,3,0.7464,0.9507,3.0,1.4,2022-10-01,5,1.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model140,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model141,Interest Rate Sensitivity Measures,Model,11,0.7556,0.9507,2.0,1.4,2022-10-01,17,1.545455,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model141,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other176,Nonlinear adaptive model,Model,20,0.8708,1.0,2.0,1.4,2022-10-01,137,6.850000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other176,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other193,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8845,1.0,2.0,1.4,2022-10-01,25,8.333333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other193,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other378,Accounting governance indicator models,Model,2,0.6812,1.0,3.0,1.4,2022-10-01,59,29.500000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other378,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other432,DNN prediction of fundamentals,Model,1139,0.8131,1.0,2.0,1.4,2022-10-01,1611,1.414399,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other432,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other510,8-K based NLP model,Model,10,0.6245,1.0,2.0,1.4,2022-10-01,33,3.300000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other510,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings3,Earnings Date Data,Earnings,5,0.981,0.9507,1.0,1.3,2022-10-01,520,104.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model211,Analyst estimate prediction data,Analyst,488,0.7186,1.0,1.0,1.2,2022-10-01,581,1.190574,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model211,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news42,US/AMR news data,News,9,0.7128,0.9507,2.0,1.2,2022-10-01,26,2.888889,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news42,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news87,Smart Conference call transcript data,Analyst,214,0.6564,1.0,2.0,1.2,2022-10-01,151,0.705607,2,2,0,https://platform.worldquantbrain.com/data/data-sets/news87,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other411,"Linear, nonlinear, and region-specific models",Analyst,17,0.3132,1.0,3.0,1.2,2022-10-01,34,2.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other411,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk72,Specific return of extended factors,Risk,3,0.6956,1.0,1.0,1.2,2022-10-01,305,101.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk72,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental44,Accounting Quality Models,Fundamental,11,0.8545,0.9507,3.0,1.1,2022-10-01,29,2.636364,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental44,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other427,Quantify text part in financial reports data,Fundamental,3,0.7166,1.0,3.0,1.1,2022-10-01,73,24.333333,0,0,0,https://platform.worldquantbrain.com/data/data-sets/other427,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other359,Web Comments & Reaction Data,Other,10,0.7419,0.7801,5.0,1.5,2022-12-01,14,1.400000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other359,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other436,Dividend model,Other,3,0.4463,0.9507,4.0,1.5,2022-12-01,21,7.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other436,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model138,Stock Selection from Accounting-based Factors,Model,120,0.8661,0.9507,3.0,1.4,2022-12-01,90,0.750000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model138,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news51,Aggregated News Data,News,15,0.9803,0.9507,3.0,1.2,2022-12-01,29,1.933333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news51,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news55,Intermediate News Data,News,6,1.0,0.9507,3.0,1.2,2022-12-01,6,1.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news55,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk65,ETF Risk Model Data,Risk,6,0.9743,0.9507,3.0,1.2,2022-12-01,59,9.833333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk65,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv109,Bond Yield Data,Price Volume,34,0.2997,,3.0,1.1,2022-12-01,51,1.500000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv109,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv141,VWAP Tick Data,Price Volume,6,0.5,1.0,1.0,1.1,2022-12-01,104,17.333333,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv141,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv53,Index Market Data,Price Volume,5,0.5,1.0,1.0,1.1,2022-12-01,174,34.800000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv53,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv96,Corporate Action Dataset,Price Volume,32,0.5,1.0,3.0,1.1,2022-12-01,28,0.875000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv96,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news92,Standardized Financial News Categorization,News,48,0.9549,0.9507,2.0,1.2,2023-02-01,99,2.062500,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news92,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other545,Linked Firms Momentum Data,Other,4,0.8051,0.9507,5.0,1.5,2023-07-01,3,0.750000,3,1,2,https://platform.worldquantbrain.com/data/data-sets/other545,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model59,Credit Analytics Data,Model,1,0.6125,0.9507,6.0,1.4,2023-07-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model59,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk82,ETF Risk Data,Model,234,0.8277,1.0,3.0,1.4,2023-07-01,57,0.243590,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk82,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news48,Global Media News Data,News,22,0.9777,0.9507,2.0,1.2,2023-07-01,38,1.727273,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news48,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv87,Aggregated dataset,Price Volume,6666,0.5031,1.0,2.0,1.1,2023-07-01,939,0.140864,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv87,2026-07-17T14:13:02+00:00
