scope_key,dataset_id,dataset_name,resource_urls,economic_logic,field_keywords,field_pairings,operator_skeletons,windows,direction,success_experience,failure_experience,crowding_reminders,evidence_resource_count,evidence_status,scraped_at
USA_D1_TOP1000,search_interest,Rapid Search Interest Signals,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,social_sent_score,Equity Social Sentiment Scores,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,stock_cluster_dl,Deep Learning Stock Clusters,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,stock_search_trends,US Stock Search Trend Matrix,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sustainable_profit,Sustainable Profitability Factor Library,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,techindi_model,Deep Learning Technical Indicator Returns,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,us_equity_news,US Equity Quantitative News Sentiment,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,web_traffic_engage,Web Traffic Engagement Signals,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,workforce_flow_skills,Global Workforce Flow and Skills Analytics,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,ai_factor_transfer,AI Enhanced Equity Factor Transfer,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_chart_cnn,Deep Learning Analyst Chart Signals,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_earnings_ibes,Global Analyst Earnings Forecasts,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_revision_horizons,Multi Horizon Analyst Revision Signals,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,behavioral_signals,Behavioral Finance Signal Factors,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,board_network,Board Member Network Analysis,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,chart_cnn_alpha,Deep Learning Chart-Based Alpha,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,event_stock_model,Corporate Event Driven Stock Model,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,expected_move,Equity Expected Move Metrics,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,forward_beta_risk,Forward Beta Risk Prediction Model,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,global_seasonal_model,Global Seasonal Regime Return Signals,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model10,Research Indicators,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets;https://support.worldquantbrain.com/hc/en-us/community/posts/14111788609047-Research-Paper-Firm-Life-Cycle-Expectation-Errors-and-Future-Stock-Returns;https://support.worldquantbrain.com/hc/en-us/community/posts/14603831291415-Research-Paper-ESG-Preference-Institutional-Trading-and-Stock-Return-Patterns,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,"The link between SR ownership and the efficacy of mispricing signals only emerges in recent years with the rise of ESG investing, and is significant only when there are arbitrage-related funding constraints.",rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,I show that a hedge portfolio strategy going long on mature firms and short on introduction firms generates a significant hedge portfolio return of 1.29% per month in return-weighted portfolios and 0.72% in value-weighted portfolios. | Our evidence suggests that the increased focus on ESG may have influenced stock return patterns.,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",3,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model165,Time-series prediction of alpha models,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
